season,week,game_id,game_date,play_id,posteam,defteam,home_team,away_team,posteam_type,qtr,game_seconds_remaining,half_seconds_remaining,quarter_seconds_remaining,down,ydstogo,yardline_100,score_differential,home_timeouts_remaining,away_timeouts_remaining,posteam_timeouts_remaining,defteam_timeouts_remaining,roof,surface,temp,wind,play_type,punt_attempt,field_goal_attempt,rush_attempt,pass_attempt,epa,wpa,success,yards_gained,first_down,touchdown,field_goal_result,kick_distance,punt_inside_twenty,punt_out_of_bounds,punt_downed,punt_fair_catch,return_yards,penalty,aborted_play,play_deleted,goal_to_go,timeout,timeout_team,off_epa_4w,def_epa_4w,plays_in_drive_so_far,play_elapsed_s,game_time_elapsed,def_time_on_field_cum,def_time_on_field_share,is_q4_or_later,action,fg_pct_short,fg_pct_mid,fg_pct_long,punt_net_4w
2024,1,2024_01_ARI_BUF,2024-09-08,823.0,ARI,BUF,BUF,ARI,away,2.0,2700.0,900.0,900.0,4.0,4.0,11.0,7.0,3.0,3.0,3.0,3.0,outdoors,a_turf,61.0,20.0,field_goal,0.0,1.0,0.0,0.0,0.13557442,-0.0021723509,1.0,0.0,0.0,0.0,made,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,11.0,0.0,900.0,757.0,0.8411111111111111,0,fg,1.0,0.7488795518207283,1.0,-4.209229373376429
2024,1,2024_01_ARI_BUF,2024-09-08,1120.0,BUF,ARI,BUF,ARI,home,2.0,2391.0,591.0,591.0,4.0,19.0,19.0,-10.0,3.0,3.0,3.0,3.0,outdoors,a_turf,61.0,20.0,field_goal,0.0,1.0,0.0,0.0,0.47375023,0.047244906,1.0,0.0,0.0,0.0,made,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,0.0,0.0,12.0,40.0,1209.0,440.0,0.3639371381306865,0,fg,0.9664902998236331,0.5047860360360361,1.0,-2.310125429784098
2024,1,2024_01_ARI_BUF,2024-09-08,2360.0,ARI,BUF,BUF,ARI,away,3.0,1383.0,1383.0,483.0,4.0,14.0,74.0,0.0,3.0,3.0,3.0,3.0,outdoors,a_turf,61.0,20.0,punt,1.0,0.0,0.0,0.0,0.07761308,0.073094904,1.0,0.0,0.0,0.0,,50.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,5.0,38.0,2217.0,1300.0,0.5863779882724403,0,punt,1.0,0.7488795518207283,1.0,-4.209229373376429
2024,1,2024_01_ARI_BUF,2024-09-08,2468.0,BUF,ARI,BUF,ARI,home,3.0,1288.0,1288.0,388.0,4.0,7.0,66.0,0.0,3.0,3.0,3.0,3.0,outdoors,a_turf,61.0,20.0,punt,1.0,0.0,0.0,0.0,0.21043436,0.034199566,1.0,0.0,0.0,0.0,,51.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,4.0,6.0,2312.0,968.0,0.4186851211072664,0,punt,0.9664902998236331,0.5047860360360361,1.0,-2.310125429784098
2024,1,2024_01_ARI_BUF,2024-09-08,2632.0,BUF,ARI,BUF,ARI,home,3.0,1104.0,1104.0,204.0,4.0,1.0,12.0,0.0,3.0,3.0,3.0,3.0,outdoors,a_turf,61.0,20.0,run,0.0,0.0,1.0,0.0,1.3437175,0.06309503,1.0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,4.0,41.0,2496.0,1089.0,0.4362980769230769,0,go,0.9664902998236331,0.5047860360360361,1.0,-2.310125429784098
2024,1,2024_01_ARI_BUF,2024-09-08,2921.0,ARI,BUF,BUF,ARI,away,4.0,815.0,815.0,815.0,4.0,4.0,12.0,-7.0,3.0,3.0,3.0,3.0,outdoors,a_turf,61.0,20.0,field_goal,0.0,1.0,0.0,0.0,0.16168825,0.021527305,1.0,0.0,0.0,0.0,made,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,10.0,43.0,2785.0,1586.0,0.5694793536804309,1,fg,1.0,0.7488795518207283,1.0,-4.209229373376429
2024,1,2024_01_ARI_BUF,2024-09-08,3124.0,BUF,ARI,BUF,ARI,home,4.0,643.0,643.0,643.0,4.0,2.0,37.0,4.0,3.0,3.0,3.0,3.0,outdoors,a_turf,61.0,20.0,run,0.0,0.0,1.0,0.0,2.4538898,0.056800008,1.0,5.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,8.0,38.0,2957.0,1305.0,0.44132566790666217,1,go,0.9664902998236331,0.5047860360360361,1.0,-2.310125429784098
2024,1,2024_01_ARI_BUF,2024-09-08,3521.0,BUF,ARI,BUF,ARI,home,4.0,328.0,328.0,328.0,4.0,6.0,53.0,3.0,2.0,3.0,2.0,3.0,outdoors,a_turf,61.0,20.0,punt,1.0,0.0,0.0,0.0,-0.32511565,-0.03970644,0.0,0.0,0.0,0.0,,34.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,8.0,4.0,3272.0,1564.0,0.4779951100244499,1,punt,0.9664902998236331,0.5047860360360361,1.0,-2.310125429784098
2024,1,2024_01_ARI_BUF,2024-09-08,3628.0,ARI,BUF,BUF,ARI,away,4.0,276.0,276.0,276.0,4.0,15.0,86.0,-3.0,2.0,3.0,3.0,2.0,outdoors,a_turf,61.0,20.0,punt,1.0,0.0,0.0,0.0,-1.1456144,-0.036155373,0.0,0.0,0.0,0.0,,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,4.0,32.0,3324.0,1640.0,0.49338146811071,1,punt,1.0,0.7488795518207283,1.0,-4.209229373376429
2024,1,2024_01_ARI_BUF,2024-09-08,3763.0,BUF,ARI,BUF,ARI,home,4.0,120.0,120.0,120.0,4.0,3.0,21.0,3.0,2.0,3.0,2.0,3.0,outdoors,a_turf,61.0,20.0,field_goal,0.0,1.0,0.0,0.0,0.52845424,-0.056282997,1.0,0.0,0.0,0.0,made,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,6.0,23.0,3480.0,1714.0,0.4925287356321839,1,fg,0.9664902998236331,0.5047860360360361,1.0,-2.310125429784098
2024,1,2024_01_ARI_BUF,2024-09-08,4062.0,ARI,BUF,BUF,ARI,away,4.0,32.0,32.0,32.0,4.0,7.0,29.0,-6.0,2.0,2.0,2.0,2.0,outdoors,a_turf,61.0,20.0,pass,0.0,0.0,0.0,1.0,-2.050921,-0.121807516,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,11.0,0.0,3568.0,1720.0,0.4820627802690583,1,go,1.0,0.7488795518207283,1.0,-4.209229373376429
2024,1,2024_01_BAL_KC,2024-09-05,734.0,BAL,KC,KC,BAL,away,1.0,2883.0,1083.0,183.0,4.0,5.0,50.0,0.0,3.0,3.0,3.0,3.0,outdoors,grass,67.0,8.0,punt,1.0,0.0,0.0,0.0,-0.02041043,0.0012437999,0.0,0.0,0.0,0.0,,40.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,6.0,45.0,717.0,578.0,0.806136680613668,0,punt,1.0,0.6516513056835637,0.44110750360750356,-3.6969608026392318
2024,1,2024_01_BAL_KC,2024-09-05,903.0,KC,BAL,KC,BAL,home,2.0,2700.0,900.0,900.0,4.0,18.0,56.0,0.0,3.0,3.0,3.0,3.0,outdoors,grass,67.0,8.0,punt,1.0,0.0,0.0,0.0,0.07916495,0.01460886,1.0,0.0,0.0,0.0,,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,7.0,0.0,900.0,314.0,0.3488888888888889,0,punt,0.9795971074380163,1.0,0.5036585365853659,-4.956848203545749
2024,1,2024_01_BAL_KC,2024-09-05,1064.0,KC,BAL,KC,BAL,home,2.0,2620.0,820.0,820.0,4.0,9.0,13.0,0.0,2.0,3.0,2.0,3.0,outdoors,grass,67.0,8.0,field_goal,0.0,1.0,0.0,0.0,0.18644775,0.016913772,1.0,0.0,0.0,0.0,made,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,6.0,4.0,980.0,374.0,0.3816326530612245,0,fg,0.9795971074380163,1.0,0.5036585365853659,-4.956848203545749
2024,1,2024_01_BAL_KC,2024-09-05,1265.0,BAL,KC,KC,BAL,away,2.0,2385.0,585.0,585.0,4.0,3.0,50.0,-3.0,2.0,3.0,3.0,2.0,outdoors,grass,67.0,8.0,pass,0.0,0.0,0.0,1.0,-2.6526613,-0.077797115,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,8.0,43.0,1215.0,810.0,0.6666666666666666,0,go,1.0,0.6516513056835637,0.44110750360750356,-3.6969608026392318
2024,1,2024_01_BAL_KC,2024-09-05,1491.0,KC,BAL,KC,BAL,home,2.0,2147.0,347.0,347.0,4.0,5.0,13.0,3.0,2.0,3.0,2.0,3.0,outdoors,grass,67.0,8.0,field_goal,0.0,1.0,0.0,0.0,0.17550057,-0.0025586188,1.0,0.0,0.0,0.0,made,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,9.0,6.0,1453.0,606.0,0.41706813489332417,0,fg,0.9795971074380163,1.0,0.5036585365853659,-4.956848203545749
2024,1,2024_01_BAL_KC,2024-09-05,1783.0,BAL,KC,KC,BAL,away,2.0,1915.0,115.0,115.0,4.0,8.0,35.0,-6.0,2.0,3.0,3.0,2.0,outdoors,grass,67.0,8.0,field_goal,0.0,1.0,0.0,0.0,-2.6343968,-0.045242414,0.0,0.0,0.0,0.0,missed,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,11.0,5.0,1685.0,1039.0,0.6166172106824925,0,fg,1.0,0.6516513056835637,0.44110750360750356,-3.6969608026392318
2024,1,2024_01_BAL_KC,2024-09-05,2641.0,BAL,KC,KC,BAL,away,3.0,1411.0,1411.0,511.0,4.0,11.0,45.0,-10.0,3.0,2.0,2.0,3.0,outdoors,grass,67.0,8.0,punt,1.0,0.0,0.0,0.0,0.031736393,0.023017019,1.0,0.0,0.0,0.0,,35.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,9.0,6.0,2189.0,1295.0,0.5915943353129283,0,punt,1.0,0.6516513056835637,0.44110750360750356,-3.6969608026392318
2024,1,2024_01_BAL_KC,2024-09-05,2889.0,KC,BAL,KC,BAL,home,3.0,1126.0,1126.0,226.0,4.0,5.0,40.0,10.0,3.0,1.0,3.0,1.0,outdoors,grass,67.0,8.0,punt,1.0,0.0,0.0,0.0,-1.279105,0.0024983585,0.0,0.0,0.0,0.0,,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,11.0,4.0,2474.0,1014.0,0.40986257073565074,0,punt,0.9795971074380163,1.0,0.5036585365853659,-4.956848203545749
2024,1,2024_01_BAL_KC,2024-09-05,3584.0,BAL,KC,KC,BAL,away,4.0,394.0,394.0,394.0,4.0,1.0,22.0,-10.0,3.0,1.0,1.0,3.0,outdoors,grass,67.0,8.0,run,0.0,0.0,1.0,0.0,1.4546875,0.048641242,1.0,2.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,10.0,39.0,3206.0,1756.0,0.5477230193387399,1,go,1.0,0.6516513056835637,0.44110750360750356,-3.6969608026392318
2024,1,2024_01_BAL_KC,2024-09-05,3684.0,BAL,KC,KC,BAL,away,4.0,298.0,298.0,298.0,4.0,4.0,14.0,-10.0,3.0,1.0,1.0,3.0,outdoors,grass,67.0,8.0,field_goal,0.0,1.0,0.0,0.0,0.20612909,-0.0023831055,1.0,0.0,0.0,0.0,made,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,14.0,8.0,3302.0,1852.0,0.5608721986674743,1,fg,1.0,0.6516513056835637,0.44110750360750356,-3.6969608026392318
2024,1,2024_01_BAL_KC,2024-09-05,3925.0,KC,BAL,KC,BAL,home,4.0,120.0,120.0,120.0,4.0,8.0,58.0,7.0,3.0,0.0,3.0,0.0,outdoors,grass,67.0,8.0,punt,1.0,0.0,0.0,0.0,0.06878184,-0.04982113,1.0,0.0,0.0,0.0,,48.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,10.0,36.0,3480.0,1439.0,0.4135057471264368,1,punt,0.9795971074380163,1.0,0.5036585365853659,-4.956848203545749
2024,1,2024_01_CAR_NO,2024-09-08,369.0,NO,CAR,NO,CAR,home,1.0,3309.0,1509.0,609.0,4.0,9.0,39.0,7.0,3.0,3.0,3.0,3.0,dome,sportturf,,,field_goal,0.0,1.0,0.0,0.0,2.4580054,0.035741568,1.0,0.0,0.0,0.0,made,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,5.0,7.0,291.0,277.0,0.9518900343642611,0,fg,0.9598623853211009,0.9407196969696972,0.8171428571428572,-2.381023028897027
2024,1,2024_01_CAR_NO,2024-09-08,530.0,CAR,NO,NO,CAR,away,1.0,3130.0,1330.0,430.0,4.0,6.0,59.0,-10.0,3.0,3.0,3.0,3.0,dome,sportturf,,,punt,1.0,0.0,0.0,0.0,-0.515753,0.0033369064,0.0,0.0,0.0,0.0,,46.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,7.0,5.0,470.0,180.0,0.3829787234042553,0,punt,0.9844907407407406,0.8186958874458874,,-3.302494601905346
2024,1,2024_01_CAR_NO,2024-09-08,1089.0,CAR,NO,NO,CAR,away,2.0,2539.0,739.0,739.0,4.0,18.0,67.0,-17.0,3.0,3.0,3.0,3.0,dome,sportturf,,,punt,1.0,0.0,0.0,0.0,-0.34135255,-0.0016241521,0.0,0.0,0.0,0.0,,46.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,10.0,49.0,1061.0,424.0,0.3996229971724788,0,punt,0.9844907407407406,0.8186958874458874,,-3.302494601905346
2024,1,2024_01_CAR_NO,2024-09-08,1341.0,NO,CAR,NO,CAR,home,2.0,2228.0,428.0,428.0,4.0,3.0,26.0,17.0,3.0,3.0,3.0,3.0,dome,sportturf,,,field_goal,0.0,1.0,0.0,0.0,1.0516422,-0.0035676435,1.0,0.0,0.0,0.0,made,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,9.0,39.0,1372.0,917.0,0.6683673469387755,0,fg,0.9598623853211009,0.9407196969696972,0.8171428571428572,-2.381023028897027
2024,1,2024_01_CAR_NO,2024-09-08,1613.0,NO,CAR,NO,CAR,home,2.0,1932.0,132.0,132.0,4.0,15.0,34.0,20.0,3.0,3.0,3.0,3.0,dome,sportturf,,,field_goal,0.0,1.0,0.0,0.0,1.5016024,0.022334134,1.0,0.0,0.0,0.0,made,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,8.0,7.0,1668.0,1150.0,0.6894484412470024,0,fg,0.9598623853211009,0.9407196969696972,0.8171428571428572,-2.381023028897027
2024,1,2024_01_CAR_NO,2024-09-08,1834.0,CAR,NO,NO,CAR,away,2.0,1901.0,101.0,101.0,4.0,15.0,90.0,-23.0,2.0,2.0,2.0,2.0,dome,sportturf,,,punt,1.0,0.0,0.0,0.0,-3.1942952,0.002511072,0.0,0.0,0.0,0.0,,53.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,7.0,0.0,1699.0,488.0,0.2872277810476751,0,punt,0.9844907407407406,0.8186958874458874,,-3.302494601905346
2024,1,2024_01_CAR_NO,2024-09-08,2958.0,CAR,NO,NO,CAR,away,3.0,1200.0,1200.0,300.0,4.0,3.0,3.0,-34.0,2.0,2.0,2.0,2.0,dome,sportturf,,,run,0.0,0.0,1.0,0.0,4.009451,-0.0005843939,1.0,3.0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,0.0,0.0,10.0,4.0,2400.0,769.0,0.3204166666666667,0,go,0.9844907407407406,0.8186958874458874,,-3.302494601905346
2024,1,2024_01_CAR_NO,2024-09-08,3366.0,NO,CAR,NO,CAR,home,4.0,792.0,792.0,792.0,4.0,5.0,21.0,27.0,1.0,2.0,1.0,2.0,dome,sportturf,,,field_goal,0.0,1.0,0.0,0.0,0.6815049,9.591652e-05,1.0,0.0,0.0,0.0,made,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,15.0,38.0,2808.0,1847.0,0.6577635327635327,1,fg,0.9598623853211009,0.9407196969696972,0.8171428571428572,-2.381023028897027
2024,1,2024_01_CAR_NO,2024-09-08,3481.0,CAR,NO,NO,CAR,away,4.0,692.0,692.0,692.0,4.0,17.0,75.0,-30.0,1.0,2.0,2.0,1.0,dome,sportturf,,,punt,1.0,0.0,0.0,0.0,-2.0860598,0.00013101069,0.0,0.0,0.0,0.0,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,5.0,42.0,2908.0,870.0,0.29917469050894085,1,punt,0.9844907407407406,0.8186958874458874,,-3.302494601905346
2024,1,2024_01_CAR_NO,2024-09-08,3846.0,CAR,NO,NO,CAR,away,4.0,415.0,415.0,415.0,4.0,6.0,19.0,-37.0,1.0,2.0,2.0,1.0,dome,sportturf,,,pass,0.0,0.0,0.0,1.0,-3.4683824,-1.3301091e-05,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,11.0,4.0,3185.0,1093.0,0.343171114599686,1,go,0.9844907407407406,0.8186958874458874,,-3.302494601905346
2024,1,2024_01_CAR_NO,2024-09-08,4054.0,CAR,NO,NO,CAR,away,4.0,251.0,251.0,251.0,4.0,5.0,45.0,-37.0,1.0,2.0,2.0,1.0,dome,sportturf,,,pass,0.0,0.0,0.0,1.0,-2.7432134,7.457779e-05,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,4.0,6.0,3349.0,1111.0,0.33174081815467305,1,go,0.9844907407407406,0.8186958874458874,,-3.302494601905346
2024,1,2024_01_CAR_NO,2024-09-08,4153.0,NO,CAR,NO,CAR,home,4.0,142.0,142.0,142.0,4.0,3.0,48.0,37.0,1.0,2.0,1.0,2.0,dome,sportturf,,,punt,1.0,0.0,0.0,0.0,-1.1395172,0.00014283962,0.0,0.0,0.0,0.0,,35.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,4.0,58.0,3458.0,2129.0,0.6156737998843262,1,punt,0.9598623853211009,0.9407196969696972,0.8171428571428572,-2.381023028897027
2024,1,2024_01_CAR_NO,2024-09-08,4250.0,CAR,NO,NO,CAR,away,4.0,77.0,77.0,77.0,4.0,4.0,81.0,-37.0,1.0,2.0,2.0,1.0,dome,sportturf,,,punt,1.0,0.0,0.0,0.0,3.0352955,-1.0221025e-05,1.0,0.0,0.0,0.0,,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,4.0,4.0,3523.0,1170.0,0.33210332103321033,1,punt,0.9844907407407406,0.8186958874458874,,-3.302494601905346
2024,1,2024_01_DAL_CLE,2024-09-08,162.0,DAL,CLE,CLE,DAL,away,1.0,3470.0,1670.0,770.0,4.0,11.0,68.0,0.0,3.0,3.0,3.0,3.0,outdoors,grass,69.0,17.0,punt,1.0,0.0,0.0,0.0,-1.8601391,-0.019847006,0.0,0.0,0.0,0.0,,42.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,6.0,42.0,130.0,130.0,1.0,0,punt,0.8576509872241578,0.9187134502923975,0.9130539839698256,-4.6411184247648505
2024,1,2024_01_DAL_CLE,2024-09-08,370.0,CLE,DAL,CLE,DAL,home,1.0,3268.0,1468.0,568.0,4.0,7.0,33.0,0.0,2.0,3.0,2.0,3.0,outdoors,grass,69.0,17.0,field_goal,0.0,1.0,0.0,0.0,1.8796372,0.03117469,1.0,0.0,0.0,0.0,made,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,9.0,0.0,332.0,167.0,0.5030120481927711,0,fg,0.8794261294261294,0.6802845528455285,0.5922466422466423,-6.44518748665378
2024,1,2024_01_DAL_CLE,2024-09-08,784.0,CLE,DAL,CLE,DAL,home,1.0,2997.0,1197.0,297.0,4.0,3.0,68.0,-4.0,2.0,3.0,2.0,3.0,outdoors,grass,69.0,17.0,punt,1.0,0.0,0.0,0.0,0.65119046,0.017717093,1.0,0.0,0.0,0.0,,58.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,6.0,47.0,603.0,285.0,0.472636815920398,0,punt,0.8794261294261294,0.6802845528455285,0.5922466422466423,-6.44518748665378
2024,1,2024_01_DAL_CLE,2024-09-08,998.0,DAL,CLE,CLE,DAL,away,1.0,2780.0,980.0,80.0,4.0,5.0,59.0,4.0,2.0,3.0,3.0,2.0,outdoors,grass,69.0,17.0,punt,1.0,0.0,0.0,0.0,-0.3305907,0.007350713,0.0,0.0,0.0,0.0,,52.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,9.0,3.0,820.0,483.0,0.5890243902439024,0,punt,0.8576509872241578,0.9187134502923975,0.9130539839698256,-4.6411184247648505
2024,1,2024_01_DAL_CLE,2024-09-08,1236.0,DAL,CLE,CLE,DAL,away,2.0,2583.0,783.0,783.0,4.0,8.0,69.0,4.0,2.0,3.0,3.0,2.0,outdoors,grass,69.0,17.0,punt,1.0,0.0,0.0,0.0,0.27822068,0.04198602,1.0,0.0,0.0,0.0,,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,4.0,41.0,1017.0,600.0,0.5899705014749262,0,punt,0.8576509872241578,0.9187134502923975,0.9130539839698256,-4.6411184247648505
2024,1,2024_01_DAL_CLE,2024-09-08,1362.0,CLE,DAL,CLE,DAL,home,2.0,2484.0,684.0,684.0,4.0,2.0,69.0,-4.0,2.0,3.0,2.0,3.0,outdoors,grass,69.0,17.0,punt,1.0,0.0,0.0,0.0,-0.07902396,0.018243968,0.0,0.0,0.0,0.0,,56.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,4.0,43.0,1116.0,436.0,0.3906810035842294,0,punt,0.8794261294261294,0.6802845528455285,0.5922466422466423,-6.44518748665378
2024,1,2024_01_DAL_CLE,2024-09-08,1843.0,CLE,DAL,CLE,DAL,home,2.0,2082.0,282.0,282.0,4.0,7.0,77.0,-11.0,2.0,3.0,2.0,3.0,outdoors,grass,69.0,17.0,punt,1.0,0.0,0.0,0.0,-0.72914636,-0.001384005,0.0,0.0,0.0,0.0,,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,5.0,19.0,1518.0,469.0,0.3089591567852437,0,punt,0.8794261294261294,0.6802845528455285,0.5922466422466423,-6.44518748665378
2024,1,2024_01_DAL_CLE,2024-09-08,1968.0,DAL,CLE,CLE,DAL,away,2.0,1931.0,131.0,131.0,4.0,8.0,39.0,11.0,2.0,3.0,3.0,2.0,outdoors,grass,69.0,17.0,field_goal,0.0,1.0,0.0,0.0,2.6975372,0.033760488,1.0,0.0,0.0,0.0,made,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,5.0,42.0,1669.0,1099.0,0.658478130617136,0,fg,0.8576509872241578,0.9187134502923975,0.9130539839698256,-4.6411184247648505
2024,1,2024_01_DAL_CLE,2024-09-08,2159.0,DAL,CLE,CLE,DAL,away,2.0,1855.0,55.0,55.0,4.0,9.0,22.0,14.0,1.0,3.0,3.0,1.0,outdoors,grass,69.0,17.0,field_goal,0.0,1.0,0.0,0.0,0.54571766,-0.026894622,1.0,0.0,0.0,0.0,made,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,5.0,0.0,1745.0,1144.0,0.6555873925501433,0,fg,0.8576509872241578,0.9187134502923975,0.9130539839698256,-4.6411184247648505
2024,1,2024_01_DAL_CLE,2024-09-08,2282.0,CLE,DAL,CLE,DAL,home,2.0,1819.0,19.0,19.0,4.0,3.0,66.0,-17.0,1.0,2.0,1.0,2.0,outdoors,grass,69.0,17.0,punt,1.0,0.0,0.0,0.0,-0.28410697,-0.020803608,0.0,0.0,0.0,0.0,,46.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,6.0,0.0,1781.0,511.0,0.28691746209994384,0,punt,0.8794261294261294,0.6802845528455285,0.5922466422466423,-6.44518748665378
2024,1,2024_01_DAL_CLE,2024-09-08,2564.0,CLE,DAL,CLE,DAL,home,3.0,1695.0,1695.0,795.0,4.0,24.0,89.0,-17.0,3.0,3.0,3.0,3.0,outdoors,grass,69.0,17.0,punt,1.0,0.0,0.0,0.0,-4.486052,-0.016767427,0.0,0.0,0.0,1.0,,49.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,6.0,45.0,1905.0,616.0,0.32335958005249343,0,punt,0.8794261294261294,0.6802845528455285,0.5922466422466423,-6.44518748665378
2024,1,2024_01_DAL_CLE,2024-09-08,3336.0,DAL,CLE,CLE,DAL,away,3.0,1229.0,1229.0,329.0,4.0,6.0,83.0,17.0,2.0,3.0,3.0,2.0,outdoors,grass,69.0,17.0,punt,1.0,0.0,0.0,0.0,-0.49701747,-0.010373242,0.0,0.0,0.0,0.0,,52.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,4.0,3.0,2371.0,1259.0,0.5309995782370308,0,punt,0.8576509872241578,0.9187134502923975,0.9130539839698256,-4.6411184247648505
2024,1,2024_01_DAL_CLE,2024-09-08,3434.0,CLE,DAL,CLE,DAL,home,3.0,1142.0,1142.0,242.0,4.0,6.0,51.0,-17.0,2.0,3.0,2.0,3.0,outdoors,grass,69.0,17.0,pass,0.0,0.0,0.0,1.0,-2.940178,-0.013010144,0.0,-3.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,4.0,45.0,2458.0,1002.0,0.4076484947111473,0,go,0.8794261294261294,0.6802845528455285,0.5922466422466423,-6.44518748665378
2024,1,2024_01_DAL_CLE,2024-09-08,3606.0,DAL,CLE,CLE,DAL,away,3.0,991.0,991.0,91.0,4.0,11.0,32.0,17.0,2.0,3.0,3.0,2.0,outdoors,grass,69.0,17.0,field_goal,0.0,1.0,0.0,0.0,1.7539464,0.018636718,1.0,0.0,0.0,0.0,made,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,7.0,38.0,2609.0,1403.0,0.5377539287083174,0,fg,0.8576509872241578,0.9187134502923975,0.9130539839698256,-4.6411184247648505
